Academic Year,Subject Id,Subject Code,Subject Number,Print Subject Id,Subject Short Title,Subject Title,Total Units,Is Offered This Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term
2018,17.249,17,249,17.249J,"Law and Society","Law and Society",12.00,N,Y,N,N,N
2018,17.251,17,251,17.251,"Congress & American Pol System","Congress and the American Political System I",12.00,N,Y,N,N,N
2018,17.252,17,252,17.252,"Congress & American Pol System","Congress and the American Political System I",12.00,N,Y,N,N,N
2018,17.261,17,261,17.261,"Congress & Amer Polit Sys II","Congress and the American Political System II",12.00,Y,N,N,Y,N
2018,17.202,17,202,17.202,"American Politcal Institutions","American Political Institutions",12.00,Y,N,N,Y,N
2018,17.THG,17,THG,17.THG,"Graduate Thesis","Graduate Political Science Thesis",0.00,Y,Y,Y,Y,Y
2018,17.THT,17,THT,17.THT,"Thesis Research Design Seminar","Thesis Research Design Seminar",12.00,Y,Y,N,N,N
2018,17.THU,17,THU,17.THU,"Undergraduate Thesis","Undergraduate Political Science Thesis",0.00,Y,Y,Y,Y,Y
2018,17.178,17,178,17.178,"Institutions and Development","Political Economy of Institutions and Development",12.00,Y,Y,N,N,N
2018,17.181,17,181,17.181,Sustainability,"Sustainability: Political Economy, Science, and Policy",12.00,Y,Y,N,N,N
2018,17.182,17,182,17.182,Sustainability,"Sustainability: Political Economy, Science, and Policy",12.00,Y,Y,N,N,N
2018,17.195,17,195,17.195,Globalization,Globalization,12.00,N,N,N,Y,N
2018,17.196,17,196,17.196,Globalization,Globalization,12.00,N,N,N,Y,N
2018,17.198,17,198,17.198,"Topics in Comparative PE","Current Topics in Comparative Political Economy",12.00,N,N,N,Y,N
2018,17.UR,17,UR,17.UR,"Undergraduate Research","Undergraduate Research",0.00,Y,Y,Y,Y,Y
2018,17.URG,17,URG,17.URG,"Undergraduate Research","Undergraduate Research",0.00,Y,Y,Y,Y,Y
2018,17.20,17,20,17.20,"Intro: Amer Political Process","Introduction to the American Political Process",12.00,Y,Y,N,N,N
2018,17.957,17,957,17.957,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,N,Y,N,Y,Y
2018,17.958,17,958,17.958,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,N,Y,N,Y,Y
2018,17.959,17,959,17.959,"Preparation for General Exams","Preparation for General Exams",0.00,Y,Y,N,N,Y
2018,17.960,17,960,"17.954-17.958, 17.960","Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,Y,Y,N,Y,Y
2018,17.962,17,962,17.962,"Second Year Paper","Second Year Paper Workshop",12.00,Y,N,N,Y,N
2018,17.S912,17,S912,17.S912,"Spec Subj in Political Science","Special Undergraduate Subject in Political Science",0.00,Y,Y,N,Y,N
2018,17.S914,17,S914,17.S914,"Spec Subj in Political Science","Special Undergraduate Subject in Political Science",0.00,Y,Y,N,Y,N
2018,17.S916,17,S916,17.S916,"Spec Subj in Political Science","Special Undergraduate Subject in Political Science",0.00,Y,N,N,Y,N
2018,17.956,17,956,17.956,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,N,Y,N,Y,Y
2018,17.S917,17,S917,17.S917,"Spec Subj in Political Science","Special Undergraduate Subject in Political Science",0.00,Y,N,N,Y,N
2018,17.S918,17,S918,17.S918,"Spec Subj in Political Science","Special Undergraduate Subject in Political Science",0.00,Y,N,N,Y,N
2018,17.S919,17,S919,17.S919,"Spec Subj in Political Science","Special Undergraduate Subject in Political Science",0.00,Y,N,N,Y,N
2018,17.S950,17,S950,17.S950,"Spec Subj in Political Science","Special Graduate Subject in Political Science",0.00,Y,Y,N,Y,N
2018,17.S951,17,S951,17.S951,"Spec Subj in Political Science","Special Graduate Subject in Political Science",0.00,Y,Y,N,Y,N
2018,17.S952,17,S952,17.S952,"Spec Subj in Political Science","Special Graduate Subject in Political Science",0.00,Y,N,N,Y,N
2018,17.007,17,007,17.007J,"Feminist  Thought","Feminist Thought",12.00,Y,Y,N,N,N
2018,17.806,17,806,17.806,"Quantitative Resrch Methods IV","Quantitative Research Methods IV: Advanced Topics",12.00,Y,N,N,Y,N
2018,17.810,17,810,17.810,"Game Theory & Political Theory","Game Theory and Political Theory",12.00,Y,Y,N,N,N
2018,17.811,17,811,17.811,"Game Theory & Political Theory","Game Theory and Political Theory",12.00,Y,Y,N,N,N
2018,17.830,17,830,17.830,"Empir Methods: Political Econ","Empirical Methods in Political Economy",12.00,Y,Y,N,N,N
2018,17.831,17,831,17.831,"Data and Politics","Data and Politics",12.00,N,Y,N,N,N
2018,17.850,17,850,17.850,"Political Science Scope Method","Political Science Scope and Methods",12.00,Y,Y,N,N,N
2018,17.878,17,878,17.878,"Qual Research:Design & Methods","Qualitative Research: Design and Methods",12.00,Y,N,N,Y,N
2018,17.901,17,901,17.901,"Pol Sci Internship & Research","Political Science Internship and Research",0.00,Y,Y,Y,Y,Y
2018,17.902,17,902,17.902,"Pol Sci Internship & Research","Political Science Internship and Research",0.00,Y,Y,Y,Y,Y
2018,17.000,17,000,17.000J,"Political Philosophy","Political Philosophy",12.00,N,N,N,Y,N
2018,17.006,17,006,17.006J,"Feminist Thought","Feminist Thought",12.00,Y,Y,N,N,N
2018,17.582,17,582,17.582,"Civil War","Civil War",12.00,N,Y,N,N,N
2018,17.584,17,584,17.584,"Civil-Military Relations","Civil-Military Relations",12.00,Y,N,N,Y,N
2018,17.115,17,115,17.115,"International Political Econ","International Political Economy",12.00,N,N,N,Y,N
2017,17.145,17,145,17.145,"Pol Economy of Latin America","Political Economy of Technology and Development in Latin America",12.00,N,N,N,Y,N
2018,17.150,17,150,17.150,"Amer Pol Econ in Perspective","The American Political Economy in Comparative Perspective",12.00,N,N,N,Y,N
2018,17.591,17,591,17.591,"Seminar Applied Intl Studies","Research Seminar in Applied International Studies",12.00,Y,N,N,Y,N
2018,17.800,17,800,17.800,"Quantitative Resrch Methods I","Quantitative Research Methods I: Regression",12.00,Y,Y,N,N,N
2018,17.801,17,801,17.801,"Political Science Scope Method","Political Science Scope and Methods",12.00,Y,Y,N,N,N
2018,17.802,17,802,17.802,"Quantitative Resrch Methods II","Quantitative Research Methods II: Causal Inference",12.00,Y,N,N,Y,N
2018,17.803,17,803,17.803,"Political Science Laboratory","Political Science Laboratory",15.00,Y,N,N,Y,N
2018,17.804,17,804,17.804,"Quantitative Rsrch Methods III","Quantitative Research Methods III: Generalized Linear Models and Extensions",12.00,Y,Y,N,N,N
2018,17.588,17,588,17.588,"Field Sem Comp Politics","Field Seminar in Comparative Politics",12.00,Y,N,N,Y,N
2018,17.567,17,567,17.567,"Israel: Culture & Identity","Israel: History, Politics, Culture, and Identity",9.00,Y,N,Y,N,N
2018,17.568,17,568,17.568,"Politics& Intl Rel of Mid East","Comparative Politics and International Relations of the Middle East",12.00,N,N,N,Y,N
2018,17.569,17,569,17.569,"Russia's Foreign Policy","Russia's Foreign Policy: Toward the Post-Soviet States and Beyond",12.00,Y,N,N,Y,N
2018,17.57,17,57,17.57J,"Soviet & Post-Soviet Pol & Soc","Soviet and Post-Soviet Politics and Society: 1917 to the Present",12.00,Y,N,N,Y,N
2018,17.571,17,571,17.571,"Engineering Africa","Engineering Democratic Development in Africa",12.00,Y,N,N,Y,N
2018,17.572,17,572,17.572,"African Politics","African Politics",12.00,N,N,N,Y,N
2018,17.578,17,578,17.578,"Elections and Representation","Elections and Political Representation in the Developing World",12.00,N,N,N,Y,N
2018,17.581,17,581,17.581,"Riots, Rebellions, Revolutions","Riots, Rebellions, Revolutions",12.00,Y,N,N,Y,N
2018,17.S953,17,S953,17.S953,"Spec Subj in Political Science","Special Graduate Subject in Political Science",0.00,Y,N,N,Y,N
2018,17.154,17,154,17.154,"Varieties of Capitalism","Varieties of Capitalism and Social Inequality",12.00,Y,Y,N,N,N
2018,17.156,17,156,17.156,"Welfare & Capitalism W Europe","Welfare and Capitalism in Western Europe",12.00,N,N,N,Y,N
2018,17.172,17,172,17.172,"Institutionalism & Inst Change","Institutionalism and Institutional Change",12.00,N,Y,N,N,N
2018,17.176,17,176,17.176J,"Econ. Develop./Policy Analysis","Economic Development and Policy Analysis",12.00,N,Y,N,N,N
2018,17.903,17,903,17.903,"Community Service","Community Service: Experience and Reflection",0.00,Y,Y,Y,Y,Y
2018,17.905,17,905,17.905,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,Y,Y,N,Y,Y
2018,17.906,17,906,17.906,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,Y,Y,N,Y,Y
2018,17.907,17,907,17.907,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,N,Y,Y,Y,Y
2018,17.908,17,908,17.908,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,N,Y,Y,Y,Y
2018,17.909,17,909,17.909,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,N,Y,Y,Y,Y
2018,17.910,17,910,17.910,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,Y,Y,Y,Y,Y
2018,17.911,17,911,17.905-17.911,"Reading Seminar in Soc Science","Reading Seminar in Social Science",0.00,N,Y,Y,Y,Y
2018,17.565,17,565,17.565,"Israel: Culture & Identity","Israel: History, Politics, Culture, and Identity",12.00,Y,N,N,Y,N
2018,17.590,17,590,17.590,"State Building","State Building",12.00,Y,Y,N,N,N
2018,17.05,17,05,17.05J,"Humane Warfare","Humane Warfare:  Ancient and Medieval Perspectives on Ethics in War",12.00,Y,N,N,Y,N
2018,17.56,17,56,17.56,"Politics of Crime and Policing","The Politics of Crime and Policing",12.00,Y,Y,N,N,N
2018,18.353,18,353,18.353J,"Nonlinear Dynamics: Chaos","Nonlinear Dynamics: Chaos",12.00,Y,Y,N,N,N
2018,18.354,18,354,18.354J,"Nonlinr Dynamics:Continuum Sys","Nonlinear Dynamics: Continuum Systems",12.00,Y,N,N,Y,N
2018,18.3541,18,3541,18.3541,"Nonlinr Dynamics:Continuum Sys","Nonlinear Dynamics: Continuum Systems",12.00,Y,N,N,Y,N
2018,18.355,18,355,18.355,"Fluid Mechanics","Fluid Mechanics",12.00,N,Y,N,N,N
2018,18.357,18,357,18.357,"Interfacial Phenomena","Interfacial Phenomena",12.00,Y,N,N,Y,N
2018,18.358,18,358,18.358J,"Nonlinear Dynamics Turbulence","Nonlinear Dynamics and Turbulence",12.00,N,N,N,Y,N
2018,18.369,18,369,18.369,"Methods in Nanophotonics","Mathematical Methods in Nanophotonics",12.00,Y,N,N,Y,N
2018,18.306,18,306,18.306,"Advanced PDE with Applications","Advanced Partial Differential Equations with Applications",12.00,Y,N,N,Y,N
2018,18.327,18,327,18.327,"Topics in Applied Math","Topics in Applied Mathematics",12.00,N,Y,N,N,N
2018,18.330,18,330,18.330,"Intro to Numerical Analysis","Introduction to Numerical Analysis",12.00,Y,Y,N,N,N
2018,18.335,18,335,18.335J,"Intro: Numerical Methods","Introduction to Numerical Methods",12.00,Y,N,N,Y,N
2018,18.336,18,336,18.336J,"Fast Methods:Part Diff Eq","Fast Methods for Partial Differential and Integral Equations",12.00,Y,Y,N,N,N
2018,18.337,18,337,18.337J,"Numerical Computing","Numerical Computing and Interactive Software",12.00,Y,Y,N,N,N
2018,18.338,18,338,18.338,"Eigenvalues of Random Matrices","Eigenvalues of Random Matrices",12.00,Y,N,N,Y,N
2018,18.352,18,352,18.352J,"Nonlinear Dyn Natural Envir","Nonlinear Dynamics: The Natural Environment",12.00,Y,N,N,Y,N
2018,18.200A,18,200A,18.200A,"Principles Discrete Appl Math","Principles of Discrete Applied Mathematics",12.00,Y,Y,N,N,N
2018,18.204,18,204,18.204,"Ugrad Seminar in Discrete Math","Undergraduate Seminar in Discrete Mathematics",12.00,Y,Y,N,Y,N
2018,18.211,18,211,18.211,"Combinatorial Analysis","Combinatorial Analysis",12.00,Y,Y,N,N,N
2018,18.212,18,212,18.212,"Algebraic Combinatorics","Algebraic Combinatorics",12.00,Y,N,N,Y,N
2018,18.217,18,217,18.217,"Combinatorial Theory","Combinatorial Theory",12.00,Y,Y,N,N,N
2018,18.218,18,218,18.218,"Topics in Combinatorics","Topics in Combinatorics",12.00,Y,N,N,Y,N
2018,18.219,18,219,18.219,"Seminar in Combinatorics","Seminar in Combinatorics",12.00,N,Y,N,N,N
2018,18.300,18,300,18.300,"Principles Continuum Appl Math","Principles of Continuum Applied Mathematics",12.00,Y,N,N,Y,N
2018,18.303,18,303,18.303,"Linear PDE: Analysis Numerics","Linear Partial Differential Equations: Analysis and Numerics",12.00,Y,N,N,Y,N
2018,18.305,18,305,18.305,"Adv Analytic Methods:Sci & Eng","Advanced Analytic Methods in Science and Engineering",12.00,Y,Y,N,N,N
2018,18.137,18,137,18.137,"Topics in Geometric PDE","Topics in Geometric Partial Differential Equations",12.00,N,N,N,Y,N
2018,18.152,18,152,18.152,"Intro: Partial Diff Equations","Introduction to Partial Differential Equations",12.00,Y,N,N,Y,N
2018,18.1521,18,1521,18.1521,"Intro: Partial Diff Equations","Introduction to Partial Differential Equations",12.00,Y,N,N,Y,N
2018,18.155,18,155,18.155,"Differential Analysis I","Differential Analysis I",12.00,Y,Y,N,N,N
2018,18.156,18,156,18.156,"Differential Analysis II","Differential Analysis II",12.00,Y,N,N,Y,N
2018,18.157,18,157,18.157,"Microlocal Analysis","Introduction to Microlocal Analysis",12.00,N,N,N,Y,N
2018,18.158,18,158,18.158,"Topics in Diff Equations","Topics in Differential Equations",12.00,N,N,N,Y,N
2018,18.175,18,175,18.175,"Theory of Probability","Theory of Probability",12.00,Y,N,N,Y,N
2018,18.176,18,176,18.176,"Stochastic Calculus","Stochastic Calculus",12.00,Y,N,N,Y,N
2018,18.177,18,177,18.177,"Stochastic Processes","Topics in Stochastic Processes",12.00,Y,Y,N,Y,N
2018,18.199,18,199,18.199,"Graduate Analysis Seminar","Graduate Analysis Seminar",12.00,N,Y,N,N,N
2018,18.200,18,200,18.200,"Principles Discrete Appl Math","Principles of Discrete Applied Mathematics",15.00,Y,N,N,Y,N
2018,18.9501,18,9501,18.9501,"Differential Geometry","Differential Geometry",12.00,Y,N,N,Y,N
2018,18.952,18,952,18.952,"Theory of Differential Forms","Theory of Differential Forms",12.00,Y,N,N,Y,N
2018,18.965,18,965,18.965,"Geometry of Manifolds I","Geometry of Manifolds I",12.00,Y,Y,N,N,N
2018,18.966,18,966,18.966,"Geometry of Manifolds II","Geometry of Manifolds II",12.00,Y,N,N,Y,N
2018,18.968,18,968,18.968,"Topics in Geometry","Topics in Geometry",12.00,N,Y,N,N,N
2018,18.979,18,979,18.979,"Graduate Geometry Seminar","Graduate Geometry Seminar",12.00,N,N,N,Y,N
2018,18.994,18,994,18.994,"Seminar in Geometry","Seminar in Geometry",12.00,Y,N,N,Y,N
2018,18.999,18,999,18.999,"Research in Mathematics","Research in Mathematics",0.00,Y,Y,N,Y,Y
2018,18.S096,18,S096,18.S096,"Special Subject in Mathematics","Special Subject in Mathematics",0.00,Y,Y,Y,Y,N
2018,18.702,18,702,18.702,"Algebra II","Algebra II",12.00,Y,N,N,Y,N
2018,18.703,18,703,18.703,"Modern Algebra","Modern Algebra",12.00,Y,N,N,Y,N
2018,18.704,18,704,18.704,"Seminar in Algebra","Seminar in Algebra",12.00,Y,N,N,Y,N
2018,18.705,18,705,18.705,"Commutative Algebra","Commutative Algebra",12.00,Y,Y,N,N,N
2018,18.706,18,706,18.706,"Noncommutative Algebra","Noncommutative Algebra",12.00,N,N,N,Y,N
2018,18.708,18,708,18.708,"Topics in Algebra","Topics in Algebra",12.00,Y,N,N,Y,N
2018,18.715,18,715,18.715,"Intro to Representation Theory","Introduction to Representation Theory",12.00,N,Y,N,N,N
2018,18.100A,18,100A,18.100A,"Real Analysis","Real Analysis",12.00,Y,Y,N,Y,N
2018,18.100B,18,100B,18.100B,"Real Analysis","Real Analysis",12.00,Y,Y,N,Y,N
2018,18.100P,18,100P,18.100P,"Real Analysis","Real Analysis",15.00,Y,N,N,Y,N
2018,18.100Q,18,100Q,18.100Q,"Real Analysis","Real Analysis",15.00,Y,Y,N,N,N
2018,18.101,18,101,18.101,"Analysis and Manifolds","Analysis and Manifolds",12.00,Y,Y,N,N,N
2018,18.1011,18,1011,18.1011,"Analysis and Manifolds","Analysis and Manifolds",12.00,Y,Y,N,N,N
2018,18.1021,18,1021,18.1021,"Intro to Functional Analysis","Introduction to Functional Analysis",12.00,Y,N,N,Y,N
2018,18.103,18,103,18.103,"Fourier Anal: Theory & Applic","Fourier Analysis: Theory and Applications",12.00,Y,Y,N,N,N
2018,18.1031,18,1031,18.1031,"Fourier Anal: Theory & Applic","Fourier Analysis: Theory and Applications",12.00,Y,Y,N,N,N
2018,18.104,18,104,18.104,"Seminar in Analysis","Seminar in Analysis",12.00,Y,N,N,Y,N
2018,18.112,18,112,18.112,"Functions of Complex Variable","Functions of a Complex Variable",12.00,Y,Y,N,N,N
2018,18.1121,18,1121,18.1121,"Functions of Complex Variable","Functions of a Complex Variable",12.00,Y,Y,N,N,N
2018,18.116,18,116,18.116,"Riemann Surfaces","Riemann Surfaces",12.00,N,Y,N,N,N
